subscription_id,customer_id,subscription_start_date,renewal_date,MRR,ARR,renewal_status,churn_flag,expansion_revenue,contract_length_months
SUB-010937,CUS-07337,2025-03-03,2026-02-26,1068.92,12827,Active,0,0.0,12
SUB-010938,CUS-07338,2024-06-24,2025-06-19,1983.75,23805,At Risk,0,877.47,12
SUB-010939,CUS-07339,2023-11-25,2024-11-19,12055.75,144669,Active,0,0.0,12
SUB-010940,CUS-07340,2022-08-19,2024-08-08,3608.42,43301,Churned,1,0.0,24
SUB-010941,CUS-07341,2024-09-07,2025-09-02,33968.42,407621,At Risk,0,9220.32,12
SUB-010942,CUS-07341,2025-09-13,2026-09-08,33968.42,407621,Active,0,0.0,12
SUB-010943,CUS-07342,2022-03-24,2023-03-19,3190.5,38286,Churned,1,0.0,12
SUB-010944,CUS-07342,2023-04-03,2024-03-28,3190.5,38286,Renewed,0,792.39,12
SUB-010945,CUS-07342,2024-04-10,2025-04-05,3190.5,38286,At Risk,0,0.0,12
SUB-010946,CUS-07343,2022-10-13,2023-10-08,12528.5,150342,At Risk,0,4423.59,12
SUB-010947,CUS-07344,2025-02-02,2026-01-28,2200.08,26401,Active,0,0.0,12
SUB-010948,CUS-07345,2022-08-28,2023-08-23,3413.75,40965,Renewed,0,892.77,12
SUB-010949,CUS-07345,2023-08-27,2024-08-21,3413.75,40965,At Risk,0,0.0,12
SUB-010950,CUS-07345,2024-08-31,2025-08-26,3413.75,40965,At Risk,0,0.0,12
SUB-010951,CUS-07346,2023-09-23,2024-09-17,4987.08,59845,Active,0,0.0,12
SUB-010952,CUS-07347,2022-02-20,2025-02-04,3389.08,40669,Renewed,0,0.0,36
SUB-010953,CUS-07348,2024-04-02,2025-03-28,2505.5,30066,Churned,1,0.0,12
SUB-010954,CUS-07349,2025-06-18,2026-06-13,18758.25,225099,Active,0,0.0,12
SUB-010955,CUS-07349,2026-06-18,2028-06-07,18758.25,225099,Active,0,0.0,24
SUB-010956,CUS-07350,2023-03-28,2024-03-22,33879.33,406552,Active,0,0.0,12
SUB-010957,CUS-07351,2024-07-02,2026-06-22,4418.67,53024,Active,0,0.0,24
SUB-010958,CUS-07351,2026-06-30,2029-06-14,4418.67,53024,Active,0,0.0,36
SUB-010959,CUS-07352,2024-01-02,2026-12-17,719.0,8628,Active,0,0.0,36
SUB-010960,CUS-07353,2022-07-09,2023-07-04,3935.58,47227,Renewed,0,0.0,12
SUB-010961,CUS-07353,2023-07-06,2024-06-30,3935.58,47227,Renewed,0,0.0,12
SUB-010962,CUS-07353,2024-07-12,2027-06-27,3935.58,47227,Active,0,0.0,36
SUB-010963,CUS-07354,2023-10-31,2026-10-15,2236.92,26843,Active,0,0.0,36
SUB-010964,CUS-07355,2022-04-23,2025-04-07,933.17,11198,Renewed,0,0.0,36
SUB-010965,CUS-07356,2025-05-30,2026-05-25,6738.92,80867,Active,0,0.0,12
SUB-010966,CUS-07357,2023-02-04,2024-01-30,60789.92,729479,Active,0,0.0,12
SUB-010967,CUS-07357,2024-02-06,2025-01-31,60789.92,729479,Renewed,0,0.0,12
SUB-010968,CUS-07358,2025-04-09,2028-03-24,28922.58,347071,Active,0,5639.72,36
SUB-010969,CUS-07358,2028-03-29,2029-03-24,28922.58,347071,Active,0,14142.22,12
SUB-010970,CUS-07359,2024-12-14,2025-12-09,565.5,6786,Renewed,0,0.0,12
SUB-010971,CUS-07359,2025-12-11,2026-12-06,565.5,6786,Active,0,0.0,12
SUB-010972,CUS-07360,2023-03-31,2024-03-25,32307.83,387694,Renewed,0,0.0,12
SUB-010973,CUS-07360,2024-04-01,2025-03-27,32307.83,387694,At Risk,0,0.0,12
SUB-010974,CUS-07361,2023-07-24,2024-07-18,10056.75,120681,Churned,1,0.0,12
SUB-010975,CUS-07361,2024-07-30,2025-07-25,10056.75,120681,Churned,1,0.0,12
SUB-010976,CUS-07361,2025-07-31,2026-07-26,10056.75,120681,Active,0,0.0,12
SUB-010977,CUS-07362,2023-02-05,2024-01-31,2683.25,32199,Renewed,0,0.0,12
SUB-010978,CUS-07363,2022-02-16,2023-02-11,2037.42,24449,At Risk,0,0.0,12
SUB-010979,CUS-07363,2023-02-21,2024-02-16,2037.42,24449,Renewed,0,0.0,12
SUB-010980,CUS-07364,2022-06-21,2023-06-16,44928.83,539146,Active,0,16056.53,12
SUB-010981,CUS-07364,2023-06-22,2026-06-06,44928.83,539146,Active,0,20824.84,36
SUB-010982,CUS-07365,2025-01-07,2026-01-02,4208.25,50499,Active,0,0.0,12
SUB-010983,CUS-07365,2026-01-12,2027-01-07,4208.25,50499,Active,0,0.0,12
SUB-010984,CUS-07366,2024-07-01,2025-06-26,1521.25,18255,Renewed,0,0.0,12
SUB-010985,CUS-07367,2022-06-28,2023-06-23,1992.5,23910,Renewed,0,0.0,12
SUB-010986,CUS-07367,2023-06-25,2024-06-19,1992.5,23910,Renewed,0,0.0,12
SUB-010987,CUS-07368,2024-11-14,2026-11-04,7881.08,94573,Active,0,2001.8,24
SUB-010988,CUS-07369,2024-03-18,2027-03-03,692.0,8304,Active,0,244.05,36
SUB-010989,CUS-07370,2023-02-03,2024-01-29,37566.17,450794,At Risk,0,0.0,12
SUB-010990,CUS-07371,2024-10-01,2025-09-26,15864.42,190373,Churned,1,0.0,12
SUB-010991,CUS-07371,2025-10-10,2028-09-24,15864.42,190373,Active,0,0.0,36
SUB-010992,CUS-07372,2023-10-13,2024-10-07,7293.25,87519,Active,0,1317.05,12
SUB-010993,CUS-07373,2025-05-20,2026-05-15,1447.08,17365,Active,0,0.0,12
SUB-010994,CUS-07374,2025-05-24,2026-05-19,4984.58,59815,Active,0,0.0,12
SUB-010995,CUS-07374,2026-05-22,2027-05-17,4984.58,59815,Active,0,0.0,12
SUB-010996,CUS-07375,2024-11-13,2025-11-08,977.5,11730,Renewed,0,0.0,12
SUB-010997,CUS-07375,2025-11-22,2026-11-17,977.5,11730,Active,0,0.0,12
SUB-010998,CUS-07376,2022-04-25,2024-04-14,676.75,8121,Churned,1,0.0,24
SUB-010999,CUS-07377,2024-01-10,2025-01-04,3200.83,38410,Active,0,1576.83,12
SUB-011000,CUS-07377,2025-01-06,2026-12-27,3200.83,38410,Active,0,0.0,24
SUB-011001,CUS-07378,2024-03-25,2025-03-20,1464.42,17573,Renewed,0,0.0,12
SUB-011002,CUS-07378,2025-04-03,2026-03-29,1464.42,17573,Active,0,0.0,12
SUB-011003,CUS-07379,2022-10-30,2024-10-19,5314.17,63770,Active,0,0.0,24
SUB-011004,CUS-07380,2024-05-25,2025-05-20,984.17,11810,Renewed,0,0.0,12
SUB-011005,CUS-07381,2024-01-28,2025-01-22,2172.42,26069,Renewed,0,0.0,12
SUB-011006,CUS-07382,2024-03-01,2027-02-14,744.25,8931,Active,0,0.0,36
SUB-011007,CUS-07382,2027-02-25,2030-02-09,744.25,8931,Active,0,0.0,36
SUB-011008,CUS-07383,2024-02-03,2026-01-23,59425.25,713103,Active,0,0.0,24
SUB-011009,CUS-07384,2022-01-25,2024-01-15,8744.42,104933,Renewed,0,0.0,24
SUB-011010,CUS-07384,2024-01-25,2025-01-19,8744.42,104933,Churned,1,0.0,12
SUB-011011,CUS-07385,2023-08-06,2024-07-31,11424.92,137099,At Risk,0,0.0,12
SUB-011012,CUS-07386,2023-12-08,2024-12-02,2076.33,24916,Renewed,0,0.0,12
SUB-011013,CUS-07387,2023-12-21,2024-12-15,521.17,6254,Churned,1,0.0,12
SUB-011014,CUS-07388,2023-09-23,2024-09-17,30379.33,364552,Renewed,0,14115.98,12
SUB-011015,CUS-07388,2024-09-26,2025-09-21,30379.33,364552,Renewed,0,0.0,12
SUB-011016,CUS-07389,2024-07-01,2027-06-16,1607.5,19290,Active,0,468.27,36
SUB-011017,CUS-07390,2025-02-22,2027-02-12,2120.83,25450,Active,0,0.0,24
SUB-011018,CUS-07390,2027-02-25,2028-02-20,2120.83,25450,Active,0,524.46,12
SUB-011019,CUS-07391,2022-06-29,2025-06-13,9056.42,108677,Active,0,0.0,36
SUB-011020,CUS-07391,2025-06-22,2026-06-17,9056.42,108677,Active,0,0.0,12
SUB-011021,CUS-07392,2023-03-18,2024-03-12,801.5,9618,Churned,1,0.0,12
SUB-011022,CUS-07393,2024-06-28,2026-06-18,9368.42,112421,Active,0,0.0,24
SUB-011023,CUS-07393,2026-06-27,2027-06-22,9368.42,112421,Active,0,0.0,12
SUB-011024,CUS-07394,2024-05-01,2025-04-26,3341.58,40099,Churned,1,0.0,12
SUB-011025,CUS-07394,2025-04-27,2028-04-11,3341.58,40099,Active,0,0.0,36
SUB-011026,CUS-07394,2028-04-17,2029-04-12,3341.58,40099,Active,0,0.0,12
SUB-011027,CUS-07395,2024-06-25,2025-06-20,1782.17,21386,Churned,1,0.0,12
SUB-011028,CUS-07395,2025-06-21,2026-06-16,1782.17,21386,Active,0,0.0,12
SUB-011029,CUS-07396,2023-08-15,2024-08-09,599.33,7192,Churned,1,0.0,12
SUB-011030,CUS-07396,2024-08-23,2026-08-13,599.33,7192,Active,0,0.0,24
SUB-011031,CUS-07397,2022-12-02,2024-11-21,388.75,4665,At Risk,0,0.0,24
SUB-011032,CUS-07398,2024-05-18,2027-05-03,27449.17,329390,Active,0,0.0,36
SUB-011033,CUS-07399,2024-04-28,2025-04-23,10784.67,129416,Renewed,0,0.0,12
SUB-011034,CUS-07399,2025-05-06,2026-05-01,10784.67,129416,Active,0,0.0,12
SUB-011035,CUS-07400,2022-10-13,2023-10-08,1404.42,16853,Renewed,0,0.0,12
SUB-011036,CUS-07401,2025-04-17,2028-04-01,890.75,10689,Active,0,0.0,36
SUB-011037,CUS-07401,2028-04-06,2029-04-01,890.75,10689,Active,0,0.0,12
SUB-011038,CUS-07402,2025-05-09,2026-05-04,13475.75,161709,Active,0,2689.8,12
SUB-011039,CUS-07403,2022-06-26,2024-06-15,9531.5,114378,Churned,1,0.0,24
SUB-011040,CUS-07403,2024-06-29,2025-06-24,9531.5,114378,Active,0,0.0,12
SUB-011041,CUS-07404,2022-10-22,2023-10-17,2812.17,33746,At Risk,0,0.0,12
SUB-011042,CUS-07405,2023-03-02,2024-02-25,2186.67,26240,Renewed,0,0.0,12
SUB-011043,CUS-07405,2024-03-06,2025-03-01,2186.67,26240,Renewed,0,0.0,12
SUB-011044,CUS-07406,2023-09-14,2024-09-08,361.67,4340,Renewed,0,0.0,12
SUB-011045,CUS-07407,2024-08-30,2026-08-20,12786.33,153436,Active,0,0.0,24
SUB-011046,CUS-07408,2024-12-11,2025-12-06,30673.25,368079,Churned,1,0.0,12
SUB-011047,CUS-07408,2025-12-20,2026-12-15,30673.25,368079,Active,0,0.0,12
SUB-011048,CUS-07409,2023-11-18,2024-11-12,1354.67,16256,Churned,1,0.0,12
SUB-011049,CUS-07409,2024-11-24,2025-11-19,1354.67,16256,Churned,1,0.0,12
SUB-011050,CUS-07410,2022-05-16,2023-05-11,5976.83,71722,Renewed,0,0.0,12
SUB-011051,CUS-07410,2023-05-26,2025-05-15,5976.83,71722,Renewed,0,0.0,24
SUB-011052,CUS-07411,2025-04-24,2027-04-14,6337.08,76045,Active,0,0.0,24
SUB-011053,CUS-07412,2024-02-09,2027-01-24,2482.5,29790,Active,0,335.68,36
SUB-011054,CUS-07413,2022-07-01,2023-06-26,2125.67,25508,Churned,1,0.0,12
SUB-011055,CUS-07413,2023-06-28,2024-06-22,2125.67,25508,Renewed,0,0.0,12
SUB-011056,CUS-07414,2022-01-14,2023-01-09,7730.58,92767,Churned,1,0.0,12
SUB-011057,CUS-07415,2024-04-18,2027-04-03,2874.83,34498,Active,0,0.0,36
SUB-011058,CUS-07416,2023-07-14,2025-07-03,2642.92,31715,Active,0,0.0,24
SUB-011059,CUS-07416,2025-07-10,2027-06-30,2642.92,31715,Active,0,0.0,24
SUB-011060,CUS-07417,2024-04-28,2025-04-23,2261.33,27136,Renewed,0,0.0,12
SUB-011061,CUS-07418,2022-12-25,2025-12-09,443.33,5320,Active,0,0.0,36
SUB-011062,CUS-07419,2025-02-12,2026-02-07,628.83,7546,Active,0,286.98,12
SUB-011063,CUS-07420,2024-08-04,2027-07-20,12137.67,145652,Active,0,3576.56,36
SUB-011064,CUS-07420,2027-07-31,2030-07-15,12137.67,145652,Active,0,0.0,36
SUB-011065,CUS-07421,2025-03-09,2026-03-04,612.5,7350,Active,0,0.0,12
SUB-011066,CUS-07421,2026-03-13,2029-02-25,612.5,7350,Active,0,0.0,36
SUB-011067,CUS-07421,2029-03-10,2030-03-05,612.5,7350,Active,0,0.0,12
SUB-011068,CUS-07422,2022-10-08,2025-09-22,4569.17,54830,Active,0,0.0,36
SUB-011069,CUS-07423,2023-02-13,2026-01-28,1871.83,22462,Active,0,0.0,36
SUB-011070,CUS-07424,2023-01-16,2025-12-31,2625.58,31507,Renewed,0,0.0,36
SUB-011071,CUS-07425,2024-02-21,2026-02-10,2076.33,24916,Active,0,0.0,24
SUB-011072,CUS-07426,2023-08-16,2024-08-10,2455.67,29468,Churned,1,0.0,12
SUB-011073,CUS-07427,2025-02-08,2028-01-24,630.17,7562,Active,0,0.0,36
SUB-011074,CUS-07428,2024-10-01,2025-09-26,3856.42,46277,Renewed,0,0.0,12
SUB-011075,CUS-07428,2025-10-10,2026-10-05,3856.42,46277,Active,0,0.0,12
SUB-011076,CUS-07429,2022-03-28,2023-03-23,9895.33,118744,Renewed,0,0.0,12
SUB-011077,CUS-07430,2023-09-11,2024-09-05,18111.5,217338,Active,0,0.0,12
SUB-011078,CUS-07431,2025-04-13,2026-04-08,2369.58,28435,Active,0,0.0,12
SUB-011079,CUS-07432,2023-09-15,2026-08-30,2451.33,29416,Active,0,0.0,36
SUB-011080,CUS-07433,2024-10-08,2025-10-03,1261.0,15132,Churned,1,0.0,12
SUB-011081,CUS-07434,2025-02-19,2027-02-09,955.58,11467,Active,0,0.0,24
SUB-011082,CUS-07435,2024-08-07,2025-08-02,599.42,7193,Renewed,0,185.7,12
SUB-011083,CUS-07435,2025-08-17,2026-08-12,599.42,7193,Active,0,0.0,12
SUB-011084,CUS-07436,2023-04-05,2024-03-30,37968.92,455627,Churned,1,0.0,12
SUB-011085,CUS-07437,2022-02-24,2025-02-08,957.42,11489,Churned,1,0.0,36
SUB-011086,CUS-07437,2025-02-23,2027-02-13,957.42,11489,Active,0,0.0,24
SUB-011087,CUS-07438,2022-01-06,2023-12-27,444.75,5337,Churned,1,0.0,24
SUB-011088,CUS-07439,2022-11-12,2023-11-07,2156.25,25875,Renewed,0,0.0,12
SUB-011089,CUS-07440,2023-06-22,2024-06-16,890.75,10689,At Risk,0,0.0,12
SUB-011090,CUS-07440,2024-06-25,2025-06-20,890.75,10689,Renewed,0,0.0,12
SUB-011091,CUS-07441,2023-09-07,2024-09-01,13824.75,165897,At Risk,0,0.0,12
SUB-011092,CUS-07441,2024-09-04,2025-08-30,13824.75,165897,Churned,1,0.0,12
SUB-011093,CUS-07442,2024-08-25,2025-08-20,1063.92,12767,Active,0,0.0,12
SUB-011094,CUS-07443,2022-09-12,2023-09-07,684.0,8208,Churned,1,0.0,12
SUB-011095,CUS-07444,2023-08-13,2024-08-07,6503.83,78046,Churned,1,0.0,12
SUB-011096,CUS-07445,2024-05-04,2025-04-29,3580.67,42968,Active,0,0.0,12
SUB-011097,CUS-07445,2025-05-02,2026-04-27,3580.67,42968,Active,0,0.0,12
SUB-011098,CUS-07445,2026-05-02,2027-04-27,3580.67,42968,Active,0,0.0,12
SUB-011099,CUS-07446,2023-01-03,2024-12-23,3564.58,42775,Renewed,0,0.0,24
SUB-011100,CUS-07447,2024-10-04,2025-09-29,6281.5,75378,Renewed,0,0.0,12
SUB-011101,CUS-07447,2025-10-11,2026-10-06,6281.5,75378,Active,0,0.0,12
SUB-011102,CUS-07448,2023-05-17,2025-05-06,4435.25,53223,Renewed,0,0.0,24
SUB-011103,CUS-07449,2022-02-28,2024-02-18,9245.58,110947,Churned,1,0.0,24
SUB-011104,CUS-07450,2022-09-02,2025-08-17,639.0,7668,At Risk,0,0.0,36
SUB-011105,CUS-07450,2025-08-29,2028-08-13,639.0,7668,Active,0,0.0,36
SUB-011106,CUS-07451,2023-07-22,2024-07-16,1778.17,21338,Churned,1,0.0,12
SUB-011107,CUS-07451,2024-07-27,2027-07-12,1778.17,21338,Active,0,0.0,36
SUB-011108,CUS-07451,2027-07-19,2028-07-13,1778.17,21338,Active,0,0.0,12
SUB-011109,CUS-07452,2024-10-06,2025-10-01,3633.67,43604,Renewed,0,0.0,12
SUB-011110,CUS-07453,2022-05-17,2024-05-06,2783.08,33397,Active,0,0.0,24
SUB-011111,CUS-07454,2025-05-11,2027-05-01,7719.25,92631,Active,0,0.0,24
SUB-011112,CUS-07454,2027-05-04,2029-04-23,7719.25,92631,Active,0,0.0,24
SUB-011113,CUS-07455,2024-01-11,2025-12-31,35620.17,427442,At Risk,0,0.0,24
SUB-011114,CUS-07456,2025-04-05,2027-03-26,33103.17,397238,Active,0,0.0,24
SUB-011115,CUS-07457,2024-09-11,2025-09-06,8593.75,103125,Active,0,0.0,12
SUB-011116,CUS-07458,2025-03-04,2026-02-27,1703.83,20446,Active,0,0.0,12
SUB-011117,CUS-07459,2024-06-12,2025-06-07,581.83,6982,Churned,1,0.0,12
SUB-011118,CUS-07460,2023-06-13,2025-06-02,3519.17,42230,Renewed,0,0.0,24
SUB-011119,CUS-07461,2024-09-01,2025-08-27,3293.75,39525,Active,0,0.0,12
SUB-011120,CUS-07461,2025-09-08,2026-09-03,3293.75,39525,Active,0,1274.99,12
SUB-011121,CUS-07461,2026-09-06,2027-09-01,3293.75,39525,Active,0,0.0,12
SUB-011122,CUS-07462,2022-09-02,2023-08-28,3095.92,37151,Churned,1,0.0,12
SUB-011123,CUS-07462,2023-08-30,2025-08-19,3095.92,37151,Renewed,0,0.0,24
SUB-011124,CUS-07462,2025-08-26,2027-08-16,3095.92,37151,Active,0,0.0,24
SUB-011125,CUS-07463,2024-02-04,2027-01-19,25450.58,305407,Active,0,0.0,36
SUB-011126,CUS-07463,2027-01-27,2028-01-22,25450.58,305407,Active,0,0.0,12
SUB-011127,CUS-07464,2024-11-15,2026-11-05,3540.08,42481,Active,0,0.0,24
SUB-011128,CUS-07465,2025-03-24,2027-03-14,2378.75,28545,Active,0,0.0,24
SUB-011129,CUS-07466,2022-02-05,2023-01-31,4271.08,51253,Active,0,0.0,12
SUB-011130,CUS-07467,2023-06-16,2024-06-10,24061.92,288743,At Risk,0,0.0,12
SUB-011131,CUS-07468,2022-11-30,2023-11-25,6933.83,83206,Renewed,0,0.0,12
SUB-011132,CUS-07468,2023-12-03,2024-11-27,6933.83,83206,Active,0,0.0,12
SUB-011133,CUS-07469,2025-04-06,2027-03-27,7903.08,94837,Active,0,2062.21,24
SUB-011134,CUS-07469,2027-03-30,2028-03-24,7903.08,94837,Active,0,0.0,12
SUB-011135,CUS-07469,2028-03-27,2029-03-22,7903.08,94837,Active,0,2400.9,12
SUB-011136,CUS-07470,2022-04-30,2023-04-25,3643.33,43720,Renewed,0,0.0,12
SUB-011137,CUS-07470,2023-05-08,2024-05-02,3643.33,43720,At Risk,0,401.94,12
SUB-011138,CUS-07471,2022-10-27,2023-10-22,8231.67,98780,At Risk,0,0.0,12
SUB-011139,CUS-07472,2023-10-17,2025-10-06,844.42,10133,Churned,1,0.0,24
SUB-011140,CUS-07473,2024-08-02,2025-07-28,27247.5,326970,Renewed,0,0.0,12
SUB-011141,CUS-07474,2022-10-05,2024-09-24,2974.75,35697,Active,0,0.0,24
SUB-011142,CUS-07475,2024-01-02,2024-12-27,2642.08,31705,Renewed,0,0.0,12
SUB-011143,CUS-07476,2022-12-01,2025-11-15,2058.17,24698,At Risk,0,0.0,36
SUB-011144,CUS-07477,2022-04-19,2024-04-08,8713.0,104556,Active,0,0.0,24
SUB-011145,CUS-07477,2024-04-13,2027-03-29,8713.0,104556,Active,0,0.0,36
SUB-011146,CUS-07477,2027-04-11,2029-03-31,8713.0,104556,Active,0,0.0,24
SUB-011147,CUS-07478,2023-07-13,2025-07-02,878.5,10542,Churned,1,0.0,24
SUB-011148,CUS-07479,2024-01-10,2026-12-25,71125.75,853509,Active,0,9042.95,36
SUB-011149,CUS-07479,2026-12-28,2028-12-17,71125.75,853509,Active,0,0.0,24
SUB-011150,CUS-07479,2028-12-28,2029-12-23,71125.75,853509,Active,0,19784.35,12
SUB-011151,CUS-07480,2024-05-09,2027-04-24,2186.92,26243,Active,0,0.0,36
SUB-011152,CUS-07480,2027-05-01,2029-04-20,2186.92,26243,Active,0,0.0,24
SUB-011153,CUS-07481,2023-12-31,2024-12-25,2018.92,24227,Renewed,0,0.0,12
SUB-011154,CUS-07482,2022-04-10,2023-04-05,918.83,11026,Churned,1,0.0,12
SUB-011155,CUS-07483,2023-08-17,2024-08-11,1913.33,22960,Renewed,0,0.0,12
SUB-011156,CUS-07484,2023-08-21,2025-08-10,1860.33,22324,Active,0,345.0,24
SUB-011157,CUS-07485,2024-12-20,2025-12-15,1637.92,19655,Active,0,450.88,12
SUB-011158,CUS-07486,2022-06-07,2023-06-02,6354.5,76254,Renewed,0,0.0,12
SUB-011159,CUS-07487,2024-11-18,2025-11-13,2083.17,24998,Active,0,0.0,12
SUB-011160,CUS-07488,2023-02-01,2024-01-27,19943.0,239316,Churned,1,0.0,12
SUB-011161,CUS-07489,2023-01-11,2024-01-06,7634.42,91613,Renewed,0,0.0,12
SUB-011162,CUS-07490,2022-07-13,2023-07-08,3640.67,43688,At Risk,0,875.86,12
SUB-011163,CUS-07491,2025-05-11,2026-05-06,989.83,11878,Active,0,0.0,12
SUB-011164,CUS-07491,2026-05-17,2027-05-12,989.83,11878,Active,0,0.0,12
SUB-011165,CUS-07491,2027-05-22,2030-05-06,989.83,11878,Active,0,0.0,36
SUB-011166,CUS-07492,2022-12-09,2024-11-28,2228.75,26745,Renewed,0,549.81,24
SUB-011167,CUS-07493,2025-01-18,2026-01-13,2346.5,28158,Active,0,0.0,12
SUB-011168,CUS-07494,2023-10-23,2024-10-17,10233.5,122802,Active,0,0.0,12
SUB-011169,CUS-07494,2024-10-28,2027-10-13,10233.5,122802,Active,0,0.0,36
SUB-011170,CUS-07495,2023-10-10,2025-09-29,35592.33,427108,At Risk,0,5775.9,24
SUB-011171,CUS-07495,2025-10-14,2026-10-09,35592.33,427108,Active,0,7941.42,12
SUB-011172,CUS-07496,2023-09-09,2024-09-03,668.42,8021,Renewed,0,0.0,12
SUB-011173,CUS-07497,2023-07-10,2024-07-04,976.08,11713,Churned,1,0.0,12
SUB-011174,CUS-07498,2024-01-13,2025-01-07,53738.67,644864,At Risk,0,0.0,12
SUB-011175,CUS-07499,2022-07-16,2024-07-05,584.75,7017,Active,0,72.91,24
SUB-011176,CUS-07500,2024-12-30,2025-12-25,10849.17,130190,At Risk,0,0.0,12
SUB-011177,CUS-07501,2025-04-02,2027-03-23,1834.42,22013,Active,0,0.0,24
SUB-011178,CUS-07502,2023-12-22,2025-12-11,47154.0,565848,Renewed,0,9216.22,24
SUB-011179,CUS-07503,2022-10-22,2023-10-17,649.5,7794,Active,0,0.0,12
SUB-011180,CUS-07504,2022-01-27,2025-01-11,640.92,7691,Churned,1,0.0,36
SUB-011181,CUS-07504,2025-01-14,2026-01-09,640.92,7691,Active,0,0.0,12
SUB-011182,CUS-07505,2022-10-08,2023-10-03,12459.58,149515,Active,0,0.0,12
SUB-011183,CUS-07506,2024-11-27,2026-11-17,40228.33,482740,Active,0,0.0,24
SUB-011184,CUS-07506,2026-11-24,2027-11-19,40228.33,482740,Active,0,0.0,12
SUB-011185,CUS-07507,2023-07-31,2024-07-25,2135.42,25625,Renewed,0,0.0,12
SUB-011186,CUS-07507,2024-07-30,2025-07-25,2135.42,25625,Churned,1,0.0,12
SUB-011187,CUS-07508,2024-02-03,2025-01-28,2831.83,33982,Active,0,0.0,12
SUB-011188,CUS-07509,2024-09-20,2025-09-15,6499.83,77998,Renewed,0,0.0,12
SUB-011189,CUS-07510,2024-04-23,2025-04-18,17895.75,214749,Renewed,0,0.0,12
SUB-011190,CUS-07510,2025-04-19,2028-04-03,17895.75,214749,Active,0,0.0,36
SUB-011191,CUS-07511,2023-11-28,2025-11-17,33390.42,400685,Renewed,0,15995.93,24
SUB-011192,CUS-07511,2025-11-24,2026-11-19,33390.42,400685,Active,0,5829.98,12
SUB-011193,CUS-07512,2022-11-30,2023-11-25,27585.0,331020,Churned,1,0.0,12
SUB-011194,CUS-07513,2022-07-29,2024-07-18,598.5,7182,At Risk,0,0.0,24
SUB-011195,CUS-07513,2024-07-26,2027-07-11,598.5,7182,Active,0,0.0,36
SUB-011196,CUS-07513,2027-07-24,2028-07-18,598.5,7182,Active,0,0.0,12
SUB-011197,CUS-07514,2023-03-23,2026-03-07,1315.67,15788,Active,0,0.0,36
SUB-011198,CUS-07515,2022-11-13,2023-11-08,6056.08,72673,At Risk,0,0.0,12
SUB-011199,CUS-07515,2023-11-10,2024-11-04,6056.08,72673,Renewed,0,1037.13,12
SUB-011200,CUS-07516,2024-10-27,2026-10-17,8764.0,105168,Active,0,0.0,24
SUB-011201,CUS-07517,2023-03-29,2024-03-23,3952.33,47428,Renewed,0,0.0,12
SUB-011202,CUS-07517,2024-04-07,2026-03-28,3952.33,47428,Active,0,0.0,24
SUB-011203,CUS-07518,2023-01-21,2024-01-16,761.92,9143,Churned,1,0.0,12
SUB-011204,CUS-07518,2024-01-25,2026-01-14,761.92,9143,Active,0,0.0,24
SUB-011205,CUS-07518,2026-01-19,2029-01-03,761.92,9143,Active,0,0.0,36
SUB-011206,CUS-07519,2025-02-18,2028-02-03,6445.0,77340,Active,0,0.0,36
SUB-011207,CUS-07520,2025-06-10,2028-05-25,924.83,11098,Active,0,0.0,36
SUB-011208,CUS-07521,2024-12-12,2025-12-07,3176.67,38120,At Risk,0,0.0,12
SUB-011209,CUS-07522,2024-12-25,2025-12-20,3680.83,44170,Churned,1,0.0,12
SUB-011210,CUS-07522,2026-01-01,2027-12-22,3680.83,44170,Active,0,0.0,24
SUB-011211,CUS-07523,2025-02-02,2026-01-28,16041.58,192499,Active,0,0.0,12
SUB-011212,CUS-07524,2022-08-22,2024-08-11,7100.83,85210,At Risk,0,0.0,24
SUB-011213,CUS-07524,2024-08-26,2027-08-11,7100.83,85210,Active,0,0.0,36
SUB-011214,CUS-07525,2024-05-04,2025-04-29,2900.5,34806,Churned,1,0.0,12
SUB-011215,CUS-07525,2025-05-01,2026-04-26,2900.5,34806,Active,0,0.0,12
SUB-011216,CUS-07526,2024-08-01,2025-07-27,5344.33,64132,Churned,1,0.0,12
SUB-011217,CUS-07527,2022-06-06,2025-05-21,10522.25,126267,Churned,1,0.0,36
SUB-011218,CUS-07528,2022-08-27,2025-08-11,2888.17,34658,Renewed,0,0.0,36
SUB-011219,CUS-07528,2025-08-14,2026-08-09,2888.17,34658,Active,0,0.0,12
SUB-011220,CUS-07529,2022-09-26,2024-09-15,7828.08,93937,Active,0,0.0,24
SUB-011221,CUS-07530,2022-02-05,2025-01-20,2181.5,26178,At Risk,0,0.0,36
SUB-011222,CUS-07530,2025-01-31,2026-01-26,2181.5,26178,Active,0,698.31,12
SUB-011223,CUS-07531,2024-09-09,2026-08-30,737.67,8852,Active,0,0.0,24
SUB-011224,CUS-07531,2026-09-08,2027-09-03,737.67,8852,Active,0,0.0,12
SUB-011225,CUS-07532,2023-12-15,2024-12-09,905.17,10862,Churned,1,0.0,12
SUB-011226,CUS-07533,2023-10-01,2024-09-25,594.25,7131,At Risk,0,0.0,12
SUB-011227,CUS-07534,2024-01-13,2025-01-07,2432.33,29188,Renewed,0,0.0,12
SUB-011228,CUS-07535,2022-10-12,2023-10-07,31432.92,377195,Renewed,0,0.0,12
